"","NbCant","Période","NomCant","Mois","NumBranche","Front_F_Branche","Emplois","Part"
"238",24,"2003Q2","Neuchâtel",2003-06-01,"MD 72 ..... Recherche-développement scientifique",2,NA,NA
"239",24,"2003Q2","Neuchâtel",2003-06-01,"ME 73-75 ..... Autres activités spécialisées, scientifiques, techniques",14.4,NA,NA
"240",24,"2003Q2","Neuchâtel",2003-06-01,"N 77-82 > Activités de services administratifs et de soutien",113,NA,NA
"241",24,"2003Q2","Neuchâtel",2003-06-01,"NA 77; 79-82 ..... Autres activités de services administratifs et de soutien",33.4,NA,NA
"242",24,"2003Q2","Neuchâtel",2003-06-01,"NB 78 ..... Activités liées à l'emploi",79.6,NA,NA
"243",24,"2003Q2","Neuchâtel",2003-06-01,"O 84 > Administration publique",4.9,NA,NA
"244",24,"2003Q2","Neuchâtel",2003-06-01,"P 85 > Enseignement",22.2,NA,NA
"245",24,"2003Q2","Neuchâtel",2003-06-01,"Q 86 ..... Activités pour la santé humaine",225.6,NA,NA
"246",24,"2003Q2","Neuchâtel",2003-06-01,"Q 86-88 > Santé humaine et action sociale",410.9,NA,NA
"247",24,"2003Q2","Neuchâtel",2003-06-01,"Q 87 ..... Hébergement médico-social et social",132.6,NA,NA
"248",24,"2003Q2","Neuchâtel",2003-06-01,"Q 88 ..... Action sociale sans hébergement",52.7,NA,NA
"249",24,"2003Q2","Neuchâtel",2003-06-01,"R 90-93 > Arts, spectacles et activités récréatives",18.7,NA,NA
"250",24,"2003Q2","Neuchâtel",2003-06-01,"S 94-96 > Autres activités de services",64.3,NA,NA
"251",24,"2003Q2","Neuchâtel",2003-06-01,"T 97-98 > Activités des ménages en tant qu'employeurs et producteurs",0,NA,NA
"252",24,"2003Q2","Neuchâtel",2003-06-01,"U 99 > Activités extra-territoriales",0,NA,NA
"253",24,"2003Q3","Neuchâtel",2003-09-01,"A 01-03 - Secteur primaire",60.2,NA,NA
"254",24,"2003Q3","Neuchâtel",2003-09-01,"A-U 01-99 Total",5054.8,NA,NA
"255",24,"2003Q3","Neuchâtel",2003-09-01,"B 05-09 > Industries extractives",1.9,NA,NA
"256",24,"2003Q3","Neuchâtel",2003-09-01,"B-F 05-43 - Secteur secondaire",3252.6,NA,NA
"257",24,"2003Q3","Neuchâtel",2003-09-01,"C 10-33 > Industrie manufacturière",3033.5,NA,NA
"258",24,"2003Q3","Neuchâtel",2003-09-01,"CA 10-12 ..... Industries alimentaires et du tabac",46.8,NA,NA
"259",24,"2003Q3","Neuchâtel",2003-09-01,"CB 13-15 ..... Industries du textile et de l’habillement",46,NA,NA
"260",24,"2003Q3","Neuchâtel",2003-09-01,"CC 16-18 ..... Industries du bois et du papier ; imprimerie",63,NA,NA
"261",24,"2003Q3","Neuchâtel",2003-09-01,"CD,CE 19-20 ..... Cokéfaction, raffinage et industrie chimique",23.6,NA,NA
"262",24,"2003Q3","Neuchâtel",2003-09-01,"CF 21 ..... Industrie pharmaceutique",16.7,NA,NA
"263",24,"2003Q3","Neuchâtel",2003-09-01,"CG 22-23 ..... Industries du caoutchouc et du plastique",37.8,NA,NA
"264",24,"2003Q3","Neuchâtel",2003-09-01,"CH 24-25 ..... Fabrication de produits métalliques",327.9,NA,NA
"265",24,"2003Q3","Neuchâtel",2003-09-01,"CI 26 ..... Fabrication de produits informatiques et électroniques; horlogerie",1396.9,NA,NA
"266",24,"2003Q3","Neuchâtel",2003-09-01,"CJ 27 ..... Fabrication d'équipements électriques",112.6,NA,NA
"267",24,"2003Q3","Neuchâtel",2003-09-01,"CK 28 ..... Fabrication de machines et équipements n.c.a.",282,NA,NA
"268",24,"2003Q3","Neuchâtel",2003-09-01,"CL 29-30 ..... Fabrication de matériels de transport",16.5,NA,NA
"269",24,"2003Q3","Neuchâtel",2003-09-01,"CM 31-33 ..... Autres industries manufacturières; réparation et installation",663.7,NA,NA
"270",24,"2003Q3","Neuchâtel",2003-09-01,"D 35 > Production et distribution d'énergie",3.8,NA,NA
"271",24,"2003Q3","Neuchâtel",2003-09-01,"E 36-39 > Production et distribution d'eau, gestion des déchets",0,NA,NA
"272",24,"2003Q3","Neuchâtel",2003-09-01,"F 41-43 > Construction",213.4,NA,NA
"273",24,"2003Q3","Neuchâtel",2003-09-01,"FA 41-42 ..... Construction de bâtiments et génie civil",62.2,NA,NA
"274",24,"2003Q3","Neuchâtel",2003-09-01,"FB 43 ..... Travaux de construction spécialisés",151.2,NA,NA
"275",24,"2003Q3","Neuchâtel",2003-09-01,"G 45 ..... Commerce et réparation d'automobiles et de motocycles",91.4,NA,NA
"276",24,"2003Q3","Neuchâtel",2003-09-01,"G 45-47 > Commerce; réparation d'automobiles et de motocycles",633.8,NA,NA
"277",24,"2003Q3","Neuchâtel",2003-09-01,"G 46 ..... Commerce de gros",213.6,NA,NA
"278",24,"2003Q3","Neuchâtel",2003-09-01,"G 47 ..... Commerce de détail",328.7,NA,NA
"279",24,"2003Q3","Neuchâtel",2003-09-01,"G-U 45-99 - Secteur tertiaire",1742,NA,NA
"280",24,"2003Q3","Neuchâtel",2003-09-01,"H 49-53 > Transports et entreposage",85.2,NA,NA
"281",24,"2003Q3","Neuchâtel",2003-09-01,"HA 49 ..... Transports terrestres et transport par conduites",55.1,NA,NA
"282",24,"2003Q3","Neuchâtel",2003-09-01,"HB 50-51 ..... Transports par eau, transports aériens",2.9,NA,NA
"283",24,"2003Q3","Neuchâtel",2003-09-01,"HC 52 ..... Entreposage et services auxiliaires des transports",24.3,NA,NA
"284",24,"2003Q3","Neuchâtel",2003-09-01,"HD 53 ..... Activités de poste et de courrier",2.9,NA,NA
"285",24,"2003Q3","Neuchâtel",2003-09-01,"I 55 ..... Hébergement",84.8,NA,NA
"286",24,"2003Q3","Neuchâtel",2003-09-01,"I 55-56 > Hébergement et restauration",266.5,NA,NA
"287",24,"2003Q3","Neuchâtel",2003-09-01,"I 56 ..... Restauration",181.7,NA,NA
"288",24,"2003Q3","Neuchâtel",2003-09-01,"J 58-63 > Information et communication",13.3,NA,NA
"289",24,"2003Q3","Neuchâtel",2003-09-01,"JA 58-60 ..... Édition, audiovisuel et diffusion",1.9,NA,NA
"290",24,"2003Q3","Neuchâtel",2003-09-01,"JB 61 ..... Télécommunications",1,NA,NA
"291",24,"2003Q3","Neuchâtel",2003-09-01,"JC 62-63 ..... Activités informatiques et services d’information",10.4,NA,NA
"292",24,"2003Q3","Neuchâtel",2003-09-01,"K 64 ..... Activités des services financiers",1,NA,NA
"293",24,"2003Q3","Neuchâtel",2003-09-01,"K 64-66 > Activités financières et d'assurance",10.7,NA,NA
"294",24,"2003Q3","Neuchâtel",2003-09-01,"K 65 ..... Assurance",8.7,NA,NA
"295",24,"2003Q3","Neuchâtel",2003-09-01,"K 66 ..... Activités auxiliaires de services financiers et d'assurance",1,NA,NA
"296",24,"2003Q3","Neuchâtel",2003-09-01,"L 68 > Activités immobilières",10.5,NA,NA
"297",24,"2003Q3","Neuchâtel",2003-09-01,"M 69-75 > Activités spécialisées, scientifiques et techniques",64.1,NA,NA
"298",24,"2003Q3","Neuchâtel",2003-09-01,"MA 69 ..... Activités juridiques et comptables",16.3,NA,NA
"299",24,"2003Q3","Neuchâtel",2003-09-01,"MB 70 ..... Activités des sièges sociaux; conseil de gestion",17.2,NA,NA
"300",24,"2003Q3","Neuchâtel",2003-09-01,"MC 71 ..... Activités d'architecture et d'ingénierie",17.2,NA,NA
"301",24,"2003Q3","Neuchâtel",2003-09-01,"MD 72 ..... Recherche-développement scientifique",2,NA,NA
"302",24,"2003Q3","Neuchâtel",2003-09-01,"ME 73-75 ..... Autres activités spécialisées, scientifiques, techniques",11.5,NA,NA
"303",24,"2003Q3","Neuchâtel",2003-09-01,"N 77-82 > Activités de services administratifs et de soutien",131.8,NA,NA
"304",24,"2003Q3","Neuchâtel",2003-09-01,"NA 77; 79-82 ..... Autres activités de services administratifs et de soutien",30.5,NA,NA
"305",24,"2003Q3","Neuchâtel",2003-09-01,"NB 78 ..... Activités liées à l'emploi",101.3,NA,NA
"306",24,"2003Q3","Neuchâtel",2003-09-01,"O 84 > Administration publique",2.9,NA,NA
"307",24,"2003Q3","Neuchâtel",2003-09-01,"P 85 > Enseignement",22.3,NA,NA
"308",24,"2003Q3","Neuchâtel",2003-09-01,"Q 86 ..... Activités pour la santé humaine",228.5,NA,NA
"309",24,"2003Q3","Neuchâtel",2003-09-01,"Q 86-88 > Santé humaine et action sociale",419.7,NA,NA
"310",24,"2003Q3","Neuchâtel",2003-09-01,"Q 87 ..... Hébergement médico-social et social",130.8,NA,NA
"311",24,"2003Q3","Neuchâtel",2003-09-01,"Q 88 ..... Action sociale sans hébergement",60.4,NA,NA
"312",24,"2003Q3","Neuchâtel",2003-09-01,"R 90-93 > Arts, spectacles et activités récréatives",8.5,NA,NA
"313",24,"2003Q3","Neuchâtel",2003-09-01,"S 94-96 > Autres activités de services",72.8,NA,NA
"314",24,"2003Q3","Neuchâtel",2003-09-01,"T 97-98 > Activités des ménages en tant qu'employeurs et producteurs",0,NA,NA
"315",24,"2003Q3","Neuchâtel",2003-09-01,"U 99 > Activités extra-territoriales",0,NA,NA
"316",24,"2003Q4","Neuchâtel",2003-12-01,"A 01-03 - Secteur primaire",59.1,NA,NA
"317",24,"2003Q4","Neuchâtel",2003-12-01,"A-U 01-99 Total",5086,NA,NA
"318",24,"2003Q4","Neuchâtel",2003-12-01,"B 05-09 > Industries extractives",1,NA,NA
"319",24,"2003Q4","Neuchâtel",2003-12-01,"B-F 05-43 - Secteur secondaire",3271,NA,NA
"320",24,"2003Q4","Neuchâtel",2003-12-01,"C 10-33 > Industrie manufacturière",3050.3,NA,NA
"321",24,"2003Q4","Neuchâtel",2003-12-01,"CA 10-12 ..... Industries alimentaires et du tabac",48.7,NA,NA
"322",24,"2003Q4","Neuchâtel",2003-12-01,"CB 13-15 ..... Industries du textile et de l’habillement",46,NA,NA
"323",24,"2003Q4","Neuchâtel",2003-12-01,"CC 16-18 ..... Industries du bois et du papier ; imprimerie",64.9,NA,NA
"324",24,"2003Q4","Neuchâtel",2003-12-01,"CD,CE 19-20 ..... Cokéfaction, raffinage et industrie chimique",27.5,NA,NA
"325",24,"2003Q4","Neuchâtel",2003-12-01,"CF 21 ..... Industrie pharmaceutique",18.7,NA,NA
"326",24,"2003Q4","Neuchâtel",2003-12-01,"CG 22-23 ..... Industries du caoutchouc et du plastique",44.7,NA,NA
"327",24,"2003Q4","Neuchâtel",2003-12-01,"CH 24-25 ..... Fabrication de produits métalliques",337.5,NA,NA
"328",24,"2003Q4","Neuchâtel",2003-12-01,"CI 26 ..... Fabrication de produits informatiques et électroniques; horlogerie",1430.7,NA,NA
"329",24,"2003Q4","Neuchâtel",2003-12-01,"CJ 27 ..... Fabrication d'équipements électriques",128.2,NA,NA
"330",24,"2003Q4","Neuchâtel",2003-12-01,"CK 28 ..... Fabrication de machines et équipements n.c.a.",252.6,NA,NA
"331",24,"2003Q4","Neuchâtel",2003-12-01,"CL 29-30 ..... Fabrication de matériels de transport",15.5,NA,NA
"332",24,"2003Q4","Neuchâtel",2003-12-01,"CM 31-33 ..... Autres industries manufacturières; réparation et installation",635.2,NA,NA
"333",24,"2003Q4","Neuchâtel",2003-12-01,"D 35 > Production et distribution d'énergie",3.8,NA,NA
"334",24,"2003Q4","Neuchâtel",2003-12-01,"E 36-39 > Production et distribution d'eau, gestion des déchets",0,NA,NA
"335",24,"2003Q4","Neuchâtel",2003-12-01,"F 41-43 > Construction",216,NA,NA
"336",24,"2003Q4","Neuchâtel",2003-12-01,"FA 41-42 ..... Construction de bâtiments et génie civil",68.8,NA,NA
"337",24,"2003Q4","Neuchâtel",2003-12-01,"FB 43 ..... Travaux de construction spécialisés",147.2,NA,NA
"338",24,"2003Q4","Neuchâtel",2003-12-01,"G 45 ..... Commerce et réparation d'automobiles et de motocycles",101.9,NA,NA
"339",24,"2003Q4","Neuchâtel",2003-12-01,"G 45-47 > Commerce; réparation d'automobiles et de motocycles",639.1,NA,NA
"340",24,"2003Q4","Neuchâtel",2003-12-01,"G 46 ..... Commerce de gros",206.6,NA,NA
"341",24,"2003Q4","Neuchâtel",2003-12-01,"G 47 ..... Commerce de détail",330.6,NA,NA
"342",24,"2003Q4","Neuchâtel",2003-12-01,"G-U 45-99 - Secteur tertiaire",1755.9,NA,NA
"343",24,"2003Q4","Neuchâtel",2003-12-01,"H 49-53 > Transports et entreposage",81.3,NA,NA
"344",24,"2003Q4","Neuchâtel",2003-12-01,"HA 49 ..... Transports terrestres et transport par conduites",53.2,NA,NA
"345",24,"2003Q4","Neuchâtel",2003-12-01,"HB 50-51 ..... Transports par eau, transports aériens",0,NA,NA
"346",24,"2003Q4","Neuchâtel",2003-12-01,"HC 52 ..... Entreposage et services auxiliaires des transports",26.2,NA,NA
"347",24,"2003Q4","Neuchâtel",2003-12-01,"HD 53 ..... Activités de poste et de courrier",1.9,NA,NA
"348",24,"2003Q4","Neuchâtel",2003-12-01,"I 55 ..... Hébergement",89.3,NA,NA
"349",24,"2003Q4","Neuchâtel",2003-12-01,"I 55-56 > Hébergement et restauration",251.6,NA,NA
"350",24,"2003Q4","Neuchâtel",2003-12-01,"I 56 ..... Restauration",162.4,NA,NA
"351",24,"2003Q4","Neuchâtel",2003-12-01,"J 58-63 > Information et communication",16.1,NA,NA
"352",24,"2003Q4","Neuchâtel",2003-12-01,"JA 58-60 ..... Édition, audiovisuel et diffusion",6.6,NA,NA
"353",24,"2003Q4","Neuchâtel",2003-12-01,"JB 61 ..... Télécommunications",0,NA,NA
"354",24,"2003Q4","Neuchâtel",2003-12-01,"JC 62-63 ..... Activités informatiques et services d’information",9.5,NA,NA
"355",24,"2003Q4","Neuchâtel",2003-12-01,"K 64 ..... Activités des services financiers",1,NA,NA
"356",24,"2003Q4","Neuchâtel",2003-12-01,"K 64-66 > Activités financières et d'assurance",9.7,NA,NA
"357",24,"2003Q4","Neuchâtel",2003-12-01,"K 65 ..... Assurance",7.7,NA,NA
"358",24,"2003Q4","Neuchâtel",2003-12-01,"K 66 ..... Activités auxiliaires de services financiers et d'assurance",1,NA,NA
"359",24,"2003Q4","Neuchâtel",2003-12-01,"L 68 > Activités immobilières",11.5,NA,NA
"360",24,"2003Q4","Neuchâtel",2003-12-01,"M 69-75 > Activités spécialisées, scientifiques et techniques",55.4,NA,NA
"361",24,"2003Q4","Neuchâtel",2003-12-01,"MA 69 ..... Activités juridiques et comptables",13.4,NA,NA
"362",24,"2003Q4","Neuchâtel",2003-12-01,"MB 70 ..... Activités des sièges sociaux; conseil de gestion",6.6,NA,NA
"363",24,"2003Q4","Neuchâtel",2003-12-01,"MC 71 ..... Activités d'architecture et d'ingénierie",21,NA,NA
"364",24,"2003Q4","Neuchâtel",2003-12-01,"MD 72 ..... Recherche-développement scientifique",3,NA,NA
"365",24,"2003Q4","Neuchâtel",2003-12-01,"ME 73-75 ..... Autres activités spécialisées, scientifiques, techniques",11.5,NA,NA
"366",24,"2003Q4","Neuchâtel",2003-12-01,"N 77-82 > Activités de services administratifs et de soutien",134.3,NA,NA
"367",24,"2003Q4","Neuchâtel",2003-12-01,"NA 77; 79-82 ..... Autres activités de services administratifs et de soutien",39.9,NA,NA
"368",24,"2003Q4","Neuchâtel",2003-12-01,"NB 78 ..... Activités liées à l'emploi",94.3,NA,NA
"369",24,"2003Q4","Neuchâtel",2003-12-01,"O 84 > Administration publique",3.9,NA,NA
"370",24,"2003Q4","Neuchâtel",2003-12-01,"P 85 > Enseignement",22.2,NA,NA
"371",24,"2003Q4","Neuchâtel",2003-12-01,"Q 86 ..... Activités pour la santé humaine",261.5,NA,NA
"372",24,"2003Q4","Neuchâtel",2003-12-01,"Q 86-88 > Santé humaine et action sociale",446.7,NA,NA
"373",24,"2003Q4","Neuchâtel",2003-12-01,"Q 87 ..... Hébergement médico-social et social",126.7,NA,NA
"374",24,"2003Q4","Neuchâtel",2003-12-01,"Q 88 ..... Action sociale sans hébergement",58.5,NA,NA
"375",24,"2003Q4","Neuchâtel",2003-12-01,"R 90-93 > Arts, spectacles et activités récréatives",5.7,NA,NA
"376",24,"2003Q4","Neuchâtel",2003-12-01,"S 94-96 > Autres activités de services",78.3,NA,NA
"377",24,"2003Q4","Neuchâtel",2003-12-01,"T 97-98 > Activités des ménages en tant qu'employeurs et producteurs",0,NA,NA
"378",24,"2003Q4","Neuchâtel",2003-12-01,"U 99 > Activités extra-territoriales",0,NA,NA
"379",24,"2004Q1","Neuchâtel",2004-03-01,"A 01-03 - Secteur primaire",58.2,NA,NA
"380",24,"2004Q1","Neuchâtel",2004-03-01,"A-U 01-99 Total",5159.2,NA,NA
"381",24,"2004Q1","Neuchâtel",2004-03-01,"B 05-09 > Industries extractives",1.9,NA,NA
"382",24,"2004Q1","Neuchâtel",2004-03-01,"B-F 05-43 - Secteur secondaire",3300.3,NA,NA
"383",24,"2004Q1","Neuchâtel",2004-03-01,"C 10-33 > Industrie manufacturière",3076.5,NA,NA
"384",24,"2004Q1","Neuchâtel",2004-03-01,"CA 10-12 ..... Industries alimentaires et du tabac",47.7,NA,NA
"385",24,"2004Q1","Neuchâtel",2004-03-01,"CB 13-15 ..... Industries du textile et de l’habillement",39.2,NA,NA
"386",24,"2004Q1","Neuchâtel",2004-03-01,"CC 16-18 ..... Industries du bois et du papier ; imprimerie",61.9,NA,NA
"387",24,"2004Q1","Neuchâtel",2004-03-01,"CD,CE 19-20 ..... Cokéfaction, raffinage et industrie chimique",30.4,NA,NA
"388",24,"2004Q1","Neuchâtel",2004-03-01,"CF 21 ..... Industrie pharmaceutique",17.7,NA,NA
"389",24,"2004Q1","Neuchâtel",2004-03-01,"CG 22-23 ..... Industries du caoutchouc et du plastique",34,NA,NA
"390",24,"2004Q1","Neuchâtel",2004-03-01,"CH 24-25 ..... Fabrication de produits métalliques",334.5,NA,NA
"391",24,"2004Q1","Neuchâtel",2004-03-01,"CI 26 ..... Fabrication de produits informatiques et électroniques; horlogerie",1437.4,NA,NA
"392",24,"2004Q1","Neuchâtel",2004-03-01,"CJ 27 ..... Fabrication d'équipements électriques",124.3,NA,NA
"393",24,"2004Q1","Neuchâtel",2004-03-01,"CK 28 ..... Fabrication de machines et équipements n.c.a.",261.3,NA,NA
"394",24,"2004Q1","Neuchâtel",2004-03-01,"CL 29-30 ..... Fabrication de matériels de transport",16.5,NA,NA
"395",24,"2004Q1","Neuchâtel",2004-03-01,"CM 31-33 ..... Autres industries manufacturières; réparation et installation",671.5,NA,NA
"396",24,"2004Q1","Neuchâtel",2004-03-01,"D 35 > Production et distribution d'énergie",3.8,NA,NA
"397",24,"2004Q1","Neuchâtel",2004-03-01,"E 36-39 > Production et distribution d'eau, gestion des déchets",1,NA,NA
"398",24,"2004Q1","Neuchâtel",2004-03-01,"F 41-43 > Construction",217.1,NA,NA
"399",24,"2004Q1","Neuchâtel",2004-03-01,"FA 41-42 ..... Construction de bâtiments et génie civil",77.6,NA,NA
"400",24,"2004Q1","Neuchâtel",2004-03-01,"FB 43 ..... Travaux de construction spécialisés",139.5,NA,NA
"401",24,"2004Q1","Neuchâtel",2004-03-01,"G 45 ..... Commerce et réparation d'automobiles et de motocycles",91.3,NA,NA
"402",24,"2004Q1","Neuchâtel",2004-03-01,"G 45-47 > Commerce; réparation d'automobiles et de motocycles",647.8,NA,NA
"403",24,"2004Q1","Neuchâtel",2004-03-01,"G 46 ..... Commerce de gros",220.1,NA,NA
"404",24,"2004Q1","Neuchâtel",2004-03-01,"G 47 ..... Commerce de détail",336.4,NA,NA
"405",24,"2004Q1","Neuchâtel",2004-03-01,"G-U 45-99 - Secteur tertiaire",1800.7,NA,NA
"406",24,"2004Q1","Neuchâtel",2004-03-01,"H 49-53 > Transports et entreposage",91,NA,NA
"407",24,"2004Q1","Neuchâtel",2004-03-01,"HA 49 ..... Transports terrestres et transport par conduites",56.1,NA,NA
"408",24,"2004Q1","Neuchâtel",2004-03-01,"HB 50-51 ..... Transports par eau, transports aériens",1,NA,NA
"409",24,"2004Q1","Neuchâtel",2004-03-01,"HC 52 ..... Entreposage et services auxiliaires des transports",32.1,NA,NA
"410",24,"2004Q1","Neuchâtel",2004-03-01,"HD 53 ..... Activités de poste et de courrier",1.9,NA,NA
"411",24,"2004Q1","Neuchâtel",2004-03-01,"I 55 ..... Hébergement",87.4,NA,NA
"412",24,"2004Q1","Neuchâtel",2004-03-01,"I 55-56 > Hébergement et restauration",256.1,NA,NA
"413",24,"2004Q1","Neuchâtel",2004-03-01,"I 56 ..... Restauration",168.6,NA,NA
"414",24,"2004Q1","Neuchâtel",2004-03-01,"J 58-63 > Information et communication",15.3,NA,NA
"415",24,"2004Q1","Neuchâtel",2004-03-01,"JA 58-60 ..... Édition, audiovisuel et diffusion",1.9,NA,NA
"416",24,"2004Q1","Neuchâtel",2004-03-01,"JB 61 ..... Télécommunications",1,NA,NA
"417",24,"2004Q1","Neuchâtel",2004-03-01,"JC 62-63 ..... Activités informatiques et services d’information",12.4,NA,NA
"418",24,"2004Q1","Neuchâtel",2004-03-01,"K 64 ..... Activités des services financiers",0,NA,NA
"419",24,"2004Q1","Neuchâtel",2004-03-01,"K 64-66 > Activités financières et d'assurance",8.7,NA,NA
"420",24,"2004Q1","Neuchâtel",2004-03-01,"K 65 ..... Assurance",8.7,NA,NA
"421",24,"2004Q1","Neuchâtel",2004-03-01,"K 66 ..... Activités auxiliaires de services financiers et d'assurance",0,NA,NA
"422",24,"2004Q1","Neuchâtel",2004-03-01,"L 68 > Activités immobilières",9.6,NA,NA
"423",24,"2004Q1","Neuchâtel",2004-03-01,"M 69-75 > Activités spécialisées, scientifiques et techniques",68.6,NA,NA
"424",24,"2004Q1","Neuchâtel",2004-03-01,"MA 69 ..... Activités juridiques et comptables",17.1,NA,NA
"425",24,"2004Q1","Neuchâtel",2004-03-01,"MB 70 ..... Activités des sièges sociaux; conseil de gestion",14.3,NA,NA
"426",24,"2004Q1","Neuchâtel",2004-03-01,"MC 71 ..... Activités d'architecture et d'ingénierie",19.9,NA,NA
"427",24,"2004Q1","Neuchâtel",2004-03-01,"MD 72 ..... Recherche-développement scientifique",2,NA,NA
"428",24,"2004Q1","Neuchâtel",2004-03-01,"ME 73-75 ..... Autres activités spécialisées, scientifiques, techniques",15.3,NA,NA
"429",24,"2004Q1","Neuchâtel",2004-03-01,"N 77-82 > Activités de services administratifs et de soutien",133.3,NA,NA
"430",24,"2004Q1","Neuchâtel",2004-03-01,"NA 77; 79-82 ..... Autres activités de services administratifs et de soutien",31.4,NA,NA
"431",24,"2004Q1","Neuchâtel",2004-03-01,"NB 78 ..... Activités liées à l'emploi",101.9,NA,NA
"432",24,"2004Q1","Neuchâtel",2004-03-01,"O 84 > Administration publique",2.9,NA,NA
"433",24,"2004Q1","Neuchâtel",2004-03-01,"P 85 > Enseignement",24.1,NA,NA
